tag,content
0,"בשעת התקפה רשאי חבר הגא שהוסמך לכך בכתב על ידי מפקד הגא מחוזי, להורות, בכתב או בעל פה, למי שנוהג אותה שעה ברכב או לבעלים של רכב המחזיק בו באותה שעה, להסיע בו נפגעים או להסיע את הרכב בכדי שתוגש באמצעותו עזרה בשטח מותקף לבני אדם או לרכוש בקשר להתקפה ולמשך פרק הזמן הקצר ביותר הדרוש לשם כך (להלן – שירות הסעה), הכל במועד, במקום ובדרכים שייקבעו בהוראה. מי שקיים חובה על פי סעיף זה ובשל כך נבצר ממנו לקיים חובה אחרת על פי חיקוק, לא ישא באחריות פלילית בשל אי־קיום החובה האחרת."
0,"רכב שמבצעים בו שירות הסעה, יראוהו כל תקופת השירות, לענין תשלום דמי שימוש ופיצויים, כאילו גויס לפי סעיף 8 לחוק רישום ציוד וגיוסו."
0,המבצע שירות הסעה יראוהו לעניןכחבר הגא ואת שירותו כתפקיד בהגא.
0,"שוכנעה הממשלה כי קיימת סבירות גבוהה שתתרחש התקפה על האוכלוסיה האזרחית, רשאית היא להכריז, במדינה כולה או בשטח מסוים, על מצב מיוחד בעורף."
0,"הכריזה הממשלה כאמור, תודיע על כך מיד לוועדת החוץ והבטחון של הכנסת והוועדה תהא רשאית לזמן את ראש הממשלה, שר הבטחון או הרמטכ""ל, להופיע בפניה בתוך 48 שעות מההכרזה, לצורך אישורה; מי שזומן לפי פסקה זו, יופיע בפני הוועדה, במועד שקבעה."
0,"לא פעלה ועדת החוץ והבטחון כאמור בפסקה (2), יפקע תוקפה של ההכרזה על מצב מיוחד בעורף, בתום חמישה ימים מהינתנה; הממשלה, באישור מראש של ועדת החוץ והבטחון של הכנסת, רשאית להאריך את תקופת תוקפה של ההכרזה."
0,"זימנה הוועדה אחד או יותר מהמנויים בפסקה (2) ולא הופיע אף אחד מהמוזמנים, או החליטה הוועדה שלא לאשר את ההכרזה, יפקע תוקפה בתום 48 שעות משעת הינתנה."
0,"דנה הוועדה באישור ההכרזה כאמור בפסקה (2), רשאית היא לאשר את ההכרזה, כפי שתקבע."
0,"אישרה הוועדה את ההכרזה או את הארכת תוקפה וקבעה את תקופתה, רשאית הממשלה לחזור ולבקש את אישור הוועדה להארכת תוקף ההכרזה."
0,"שוכנע שר הבטחון כי קיימות נסיבות המצדיקות הכרזה על מצב מיוחד בעורף, והממשלה טרם הכריזה על כך, רשאי הוא להכריז על מצב מיוחד בעורף; הכריז שר הבטחון כאמור, יודיע על כך מיד לממשלה ולוועדת החוץ והבטחון של הכנסת."
0,"תוקפה של ההכרזה לפי סעיף קטן זה יפקע בתום 48 שעות משעה שניתנה, זולת אם בוטלה לפני כן בידי הממשלה או בידי שר הבטחון."
0,"הממשלה רשאית להאריך את תוקפה של ההכרזה; עשתה הממשלה כן, יחולו על ההארכה הוראות סעיף קטן (א) החלות על הכרזת הממשלה, על מצב מיוחד בעורף, בשינויים אלה:"
0,המניין של 48 שעות לעניין סעיף קטן (א)(2) ו־(4) יחל בשעת ההכרזה על ידי הממשלה;
0,"המניין של 5 ימים לעניין סעיף קטן (א)(3), יחל ביום ההכרזה על ידי שר הבטחון."
0,"לעניין 48 השעות בסעיפים קטנים (א) ו־(ב), לא יובאו שבתות ומועדים במנין השעות."
0,"הממשלה או שר הבטחון רשאים, כל אחד בתחומי סמכותו, לשנות את ההכרזה על מצב מיוחד בעורף, וכן רשאית הממשלה לשנות את הכרזת שר הבטחון."
0,"שינתה הממשלה את הכרזתה, יחולו הוראות סעיף קטן (א)."
0,"שינה שר הבטחון את הכרזתו, יחולו הוראות סעיף קטן (ב)(1) ו־(2), ואולם המניין של 48 השעות לעניין סעיף קטן (ב)(2) יחל בשעת מתן ההכרזה הראשונה על ידו."
0,"שינתה הממשלה את הכרזתו של שר הבטחון, יראו את השינוי בהכרזה כהארכת תוקפה, ויחולו הוראות סעיף קטן (ב)(3)."
0,שר הבטחון רשאי לבטל את הכרזתו על מצב מיוחד בעורף כל עוד לא שונתה או לא הוארכה על ידי הממשלה.
0,הממשלה רשאית לבטל את הכרזתו של שר הבטחון על מצב מיוחד בעורף.
0,"הממשלה רשאית, בכל עת, לבטל את הכרזתה על מצב מיוחד בעורף, גם אם הכרזה זו אושרה על־ידי ועדת החוץ והבטחון של הכנסת."
0,"הכרזה על מצב מיוחד בעורף, שינויה, הארכתה, אישורה או ביטולה, יפורסמו עם הינתנן, על־ידי שר הבטחון או הממשלה, ברדיו ובטלוויזיה, וכן בהקדם האפשרי, ברשומות, בעיתונות ובכל דרך שימצאו לנכון."
0,"החלטה על פקיעת תוקפה של ההכרזה, לפי סעיף קטן (א)(4), תפורסם על ידי ועדת החוץ והבטחון של הכנסת בדרך שנקבעה בפסקה (1)."
0,"בעת מצב מיוחד בעורף או בשעת התקפה, רשאים הרמטכ""ל, סגנו, ראש אגף המטה הכללי בצבא הגנה לישראל, ראש הגא, או קצין בצבא הגנה לישראל שדרגתו אלוף המשמש בתפקיד אלוף פיקוד, לגבי המרחב שעליו הוא ממונה (בסעיף זה – בעלי תפקיד), לתת, ככל שהדבר דרוש, לכל אדם, לסוג בני אדם או לציבור כולו, כל הוראה הנדרשת לשמירתם או להצלתם של חיי אדם או של רכוש (להלן – ההוראה), ובכלל זה –"
0,"להטיל חובה לשהות במקומות מסוימים, לרבות בבתים או בבניינים אחרים, בחדרי בטחון או במקלטים;"
0,לאסור או להגביל את הלימודים במוסדות חינוך;
0,לתת הוראות לגבי ציוד אישי לצורכי התגוננות אזרחית;
0,לקבוע הוראות בעניין האפלה ובעניין הגנה על שמשות מכל סוג שהוא;
0,"לבטל רישיונות המקנים זכות שימוש במקלט למטרה אחרת מאשר לחסות בו בשעת התקפה, כאמור;"
0,"להורות למחזיק במקלט לפנותו מיד מהמיטלטלין שבו, למעט הציוד שהוא חייב להחזיקו במקלט לפי דיני ההתגוננות האזרחית;"
0,"להורות, ככל שהדבר דרוש למתן מחסה לציבור בשעת התקפה, למחזיק במחסה ציבורי לפנות את המיטלטלין שבו, כולם או מקצתם, ולהפסיק את השימוש בו, כולו או מקצתו, שלא לצורך התגוננות אזרחית או להטיל סייגים או הגבלות על שימוש כאמור;"
0,"להורות למחזיק במקלט או במחסה ציבורי, לפתחו ולהחזיקו פתוח בכל עת, כדי לאפשר בשעת התקפה לכל אדם הנמצא סמוך להם להיכנס אליו מיד ולשהות בו עד תום שעת ההתקפה."
0,"הממשלה או שר הבטחון, לפי העניין, יקבעו במידת הצורך, בהכרזה על מצב מיוחד בעורף, סייגים לגבי סוג ההוראות שיינתנו לפי פסקה (1)."
0,ההוראה תפקע בהתקיים אחד מאלה:
0,"מי שנתן את ההוראה, ביטל אותה, או נתן במקומה הוראה אחרת באותו עניין;"
0,ההכרזה על מצב מיוחד בעורף בוטלה או שפקע תוקפה.
0,"ההוראה תפורסם בהקדם האפשרי ברדיו, בטלוויזיה, בעיתונות ובכל דרך שימצא בעל התפקיד לנכון."
0,"יראו את ההוראה כאילו הגיעה לידיעתו של אדם, בתוך שעה משעת פרסומה ברדיו או בטלוויזיה, או בתוך ארבע שעות משעת הפצת העיתונים שבהם פורסמה ההוראה, או מהמועד שבו פורסמה ההוראה בדרך אחרת, לפי המוקדם."
0,"ההוראה תחייב כל אדם, משעה שנמסרה לו או משעה שהגיעה לידיעתו, זולת אם הוכיח שלא יכול היה לדעת עליה."
0,אין בהוראות סעיף זה כדי לפגוע בפעולת העיתונות והתקשורת האלקטרונית.
0,אוצר המדינה והרשויות המקומיות ישאו בהוצאות התקציב השנתי של הגא (בסעיף זה – התקציב).
0,סכום השתתפותו של אוצר המדינה בכיסוי הוצאות התקציב ייקבע מדי שנה לפי המלצתו של שר האוצר בהחלטה של ועדת הכספים של הכנסת.
0,ראש הגא יכין את הצעת התקציב.
0,"ההצעה האמורה, לאחר שתאושר על ידי שר הבטחון, שר הפנים ושר האוצר, תהיה לתקציב בר־תוקף ומחייב והגא לא יוציא כל הוצאה, אלא בהתאם לו, אולם שר הבטחון רשאי, בהסכמת שר האוצר, להעביר כל סכום מסעיף משנה אחד לסעיף משנה אחר שבאותו סעיף הוצאה של התקציב."
0,"הסכום הנותר לכיסוי ההוצאות, לאחר ניכוי סכום השתתפותו של אוצר המדינה, יחולק בין הרשויות המקומיות על ידי שר הפנים. סכום שנקבע כאמור לרשות מקומית מסויימת יהיה חוב המגיע ממנה להגא, מיום שהומצאה הודעה על כך לאותה רשות."
0,"הוראות, למעט, יחולו גם על המדינה, ולעניין, בכל מקום, במקום ”רשות מקומית“ או ”הרשות המקומית“ יקראו ”הגא“."
0,"על אף האמור בסעיף קטן (א), רשאי שר הביטחון להורות, משיקולים של צורך מבצעי, כי במיתקנים המוחזקים בידי צבא הגנה לישראל, יוקמו מקלטים לפי הוראות שיקבע הוא או מי שהסמיכו לכך, דרך כלל או לסוג מסוים של מיתקנים, או כי מיתקנים כאמור יהיו פטורים מהקמת מקלטים; הוראות כאמור אינן טעונות פרסום ברשומות והן יבואו לידיעת הנוגעים בדבר בדרך שיורה שר הביטחון או מי שהוא הסמיכו לכך."
0,"לא תאשר רשות מוסמכת תכנית להתקנת מקלט או להגדלתו אלא אם התכנית מתאימה למפרטים הטכניים למפרטים אחרים שנקבעו בתקנות דרך כלל, לסוג מקלטים או למקלט מסויים; תקנות לפי סעיף זה אינן טעונות פרסום ברשומות אלא יובאו לידיעת הנוגעים בדבר בדרך שיורה עליה שר הבטחון."
0,רשות מוסמכת רשאית להורות לכל רשות מקומית שבתחום פעולתה של הרשות המוסמכת –
0,"להתקין מקלטים ציבוריים במספר, במקום ובזמן שייקבעו על ידי הרשות המוסמכת ולהחזיקם במצב המאפשר את השימוש בהם בכל עת שיהיה צורך בכך;"
0,"להבטיח את התקנתם של מקלטים ואת החזקתם התקינה על ידי בעלי בתים ובעלי מפעלים, בהתאם לדיני ההתגוננות האזרחית."
0,"היתה רשות מקומית סבורה שמקום מסויים, כולו או מקצתו, ראוי לשמש מחסה ציבורי, או יהיה ראוי לכך אחרי שיושלמו בו פעולות בניה או פיתוח, רשאית הרשות המקומית להמציא הודעה בכתב לבעל המקום ולמחזיק בו, כי בדעתה להועיד אותו מקום למחסה ציבורי (בסעיף זה – הודעה); אם לדעת הרשות המקומית דרושים תיקונים ושינויים במקום, כדי שיהיה ראוי לשמש מחסה ציבורי, תפרט ההודעה את תכנית השינויים והתיקונים שהיא תעשה, ואלה ייעשו על חשבונה; כן תישא הרשות המקומית בכל ההוצאות הנוספות שייגרמו בשל התאמת המקום למחסה ציבורי."
0,"רשות מקומית לא תמסור הודעה, אלא אם –"
0,"אישרה רשות מוסמכת, שאותו מקום יבוא, לאחר תיקונים ושינויים או בלעדיהם, במקום מקלט ציבורי שהרשות המקומית חייבת להתקינו לפי הוראות הרשות המוסמכת;"
0,התיקונים והשינויים הדרושים כדי שהמקום יהיה ראוי לשמש מחסה ציבורי לא ימנעו מהמחזיק במקום את השימוש בו למטרה שאותה שימש עד ההודעה.
0,"ניתנה הודעה על מקום פלוני וכל עוד לא בוטלה ההודעה, לא יעשה בעל המקום או המחזיק בו, ולא ירשה לזולתו לעשות בו, שום שינוי, תיקון או דבר אחר העלול לפגוע בשימוש היעיל במקום כמחסה ציבורי."
0,נועד מקום למחסה ציבורי חייבים בעל המקום והמחזיק בו –
0,להרשות למי שהרשות המקומית או ראש הגא הסמיכוהו לכך לעשות במקום את התיקונים והשינויים הדרושים במידה שפורטו בהודעה;
0,"לא לעשות בו, ולא להרשות לזולתו לעשות בו, שום שינוי, תיקון או דבר אחר העלול לפגוע בשימוש היעיל במקום כמחסה ציבורי, אלא באישור הרשות המקומית;"
0,"להחזיק את המקום ראוי לשימוש בו כמחסה ציבורי בכל עת שיהא צורך בכך ולמלא אחרי הוראות, כאילו היה המקום מקלט."
0,"ראש הגא רשאי להורות לרשות מקומית שתמסור, לגבי מקום פלוני הראוי, לדעתו, לשמש מחסה ציבורי, הודעה כאמור, ושתעשה באותו מקום את השינויים והתיקונים שיפרט והדרושים להכשרתו כמחסה ציבורי; לא קיימה הרשות המקומית את ההוראה תוך הזמן שנקבע בה, רשאי ראש הגא בעצמו ובמקומה של הרשות המקומית למסור את ההודעה כאמור, ומשעשה כן, חייבת הרשות המקומית לעשות באותו מקום את השינויים והתיקונים שפורטו בהודעת ראש הגא."
0,"לא עשתה הרשות המקומית תוך זמן סביר את התיקונים והשינויים כאמור, רשאי ראש הגא להורות על עשייתם; הוצאותיהם יהיו חוב המגיע להגא מהרשות המקומית,יחול עליהן."
0,"נמסרה הודעה על ידי ראש הגא כי בדעתו להועיד מקום מסויים כמחסה ציבורי, יחול על ההודעהכאילו היתה הודעה לפי."
0,סעיף זה אינו גורע מסמכויות הרשות המקומית לפי סעיף 13 .
0,בכל בית או סמוך לו יהיה מקלט שישמש בעיקרו את דיירי הבית ובני אדם הרגילים לבקר בו.
0,בכל מפעל או סמוך לו יהיה מקלט שישמש בעיקרו את עובדי המפעל ובני אדם הרגילים לבקר בו.
0,"לא יינתן היתר על פי שום חוק הדן בתכנון ובבניה להקמת בית או מבנה שהוא כולו או בעיקרו מפעל, או להקמת תוספת להם, אלא אם –"
0,"תכנית הבניה שעליה יינתן ההיתר כוללת התקנת מקלט לבית, למבנה או לתוספת להם, או שתכנית התוספת להם כוללת הגדלת המקלט הקיים כפי שהרשות המוסמכת אישרה אותה, או שניתן, לפי סעיף זה, פטור מחובת הקמת המקלט או הגדלתו;"
0,"בבית או במפעל הנמנים עם סוגים שנקבעו בתקנות – אישרה הרשות המוסמכת שמבנה חדר המדרגות, ואם לפי התכנית יהיה בהם מעבר אחר המוליך למקלט – גם המבנה של אותו מעבר, מתאימים למפרטים הטכניים והאחרים שנקבעו בתקנות כאמור; כללה התכנית התקנת מקלט או הגדלתו, ייקבע בתנאי ההיתר שאין להשתמש במקלט ללא רשיון הרשות המוסמכת אלא כמחסה בשעת התקפה;"
0,בתכנית הבניה שעליה יינתן ההיתר מתקיימות ההוראות לפי סעיף 14ד.
0,"קיים בית ואין בו מקלט, חייב בעל הבית להתקינו באותו בית או סמוך לו בזמן ובמקום שייקבעו על ידי הרשות המקומית בהוראה בכתב."
0,"קיים מפעל ואין בו מקלט, חייב בעל המפעל להתקינו באותו מפעל או סמוך לו בזמן ובמקום שייקבעו על ידי הרשות המקומית בהוראה בכתב. חובה זו חלה על בעל מפעל, גם אם במבנה שבו נמצא המפעל הותקן מקלט המשמש את דיירי המבנה או מפעל אחר."
0,"בעל בית ובעל מפעל חייבים לעשות, כל אחד במקלטו, כל תיקון ושינוי כפי שדרשה בכתב הרשות המקומית, כדי לאפשר את השימוש במקלט בכל עת כמחסה מפני התקפה, ובלבד שלעשיית התיקונים והשינויים לא ייקבע זמן פחות מחמישה עשר ימים מיום המצאת הדרישה; אולם אם היתה הדרישה לאחר שהוכרז מצב מיוחד בעורף – יכול שהזמן לקיומה יהיה קצר יותר, כפי שיקבע ראש הג""א."
0,"רשות מקומית, באישור הרשות המוסמכת, רשאית –"
0,"לפטור בעלי בתים מסויימים מהחובה להתקין מקלט נפרד לכל בית, בתנאי שבעלי אותם הבתים יתקינו מקלט שישמש במשותף את בתיהם, או בלי תנאי זה, אם היא סבורה, שתנאי המקום או נסיבות אחרות מצדיקים זאת; ניתן פטור כאמור בפסקה זו מבלי לחייב הקמת מקלט משותף, יחולו הוראות פסקה (3), בשינויים המחוייבים;"
0,"לפטור בעל מפעל מהחובה להתקין מקלט, אם יוכיח, להנחת דעתה, שבאותו מבנה שבו נמצא המפעל או סמוך לו יש מקלט שיכול לשמש מחסה גם לעובדי המפעל ולמבקרים בו ויש גישה נוחה מהמפעל אל אותו מקלט;"
0,"לפטור מפעל מהחובה להתקין מקלט נפרד לאותו מפעל, אם יתקין, יחד עם בעל מפעל אחר, מקלט שישמש במשותף את מפעליהם, ובלבד שתנאי המקום שבו נמצאים המפעלים מרשים זאת;"
0,"לפטור בעל בית או בעל מפעל, המקים בבית או במפעל תוספת מבנה, מהחובה להתקין מקלט או להגדיל את המקלט הקיים אם הוכח, להנחת דעתה, אחת מאלה:"
0,"לא ניתן להקים או להגדיל מקלט קיים בנכס שבו מבוקשת תוספת הבניה, ובלבד שמגיש הבקשה השתתף בקרן שכספיה יועדו להקמת מקלטים ציבוריים, שיפורם או הגדלתם (להלן – הקרן), ושההוראות בדבר כינונה, המקורות הכספיים שלה ונוהלי הפיקוח על פעולותיה, ייקבעו בתקנות לפי; סכום ההשתתפות בקרן לא יעלה על עלות הקמת המקלט בנכס או הגדלתו;"
0,"תנאי המקום או נסיבות אחרות מצדיקים מתן פטור, ובין השאר, שבאותו בית או מפעל, יש מקלט שיוכל לשמש מחסה גם למחזיקים בתוספת המבנה, לעובדים בה ולרגילים לבקר בה, ושתהיה להם גישה נוחה אל המקלט; פטור לפי פסקת משנה זו יכול שיהא מותנה בהשתתפות בקרן כאמור בפסקת משנה (א), בהתאם לתנאים שייקבעו בתקנות;"
0,"הורתה הרשות המקומית בכתב שיותקן מקלט שישמש במשותף בתים אחדים או מפעלים אחדים, יחולו הוראות סעיף זה על בעלי הבתים או בעלי המפעלים כאילו היו בעליו המשותפים של בית או של מפעל שחובה להתקין מקלט בו או בסמוך לו."
0,"החייב על פי חוק זה להתקין מקלט במקרקעין או לעשות בו תיקון או שינוי והוא מחזיק במקום שנקבע להתקנת המקלט, רשאי לעשות זאת על אף זכותו של אחר במקרקעין, וכן רשאי הוא לבקש את הרשיונות הדרושים, על אף האמור בכל חיקוק או בכל הסכם, ולהיכנס, הוא או שליחיו, לכל מקרקעין שהכניסה אליהם דרושה לענין זה."
0,"לא היה החייב בהתקנת מקלט במקרקעין, או בעשיית תיקונים או שינויים בו, בעליו של המקום והמחזיק בו כאחד, תימסר הודעה בכתב, על הוראת הרשות המקומית להתקין מקלט או לעשות בו שינויים לבעלים או למחזיק או לשניהם, לפי הענין."
0,"הרשאי להיכנס למקרקעין לפי סעיף קטן (ט) ינקוט לפני כניסתו בכל האמצעים הסבירים לפי נסיבות הענין, כדי להשיג את הסכמתו של המחזיק במקרקעין לכניסתו, ואם לא עלה בידיו להשיג את הסכמתו, לא ייכנס כניסה ראשונה אלא בליווי עובד של הרשות המקומית שראש הרשות המקומית מינה לכך, וכן לא ישתמש בכוח לשם הכניסה אלא בליווי אדם כאמור."
0,"מי שנכנס למקרקעין כאמור, ינקוט בכל האמצעים הסבירים לפי נסיבות הענין, כדי לשמור על הרכוש הנמצא במקום."
0,"ראש הגא רשאי להורות לרשות מקומית להשתמש בסמכות מסמכויותיה לפי סעיפים קטנים (ד), (ה) ו־(ו) בדבר התקנתו והחזקתו של מקלט על ידי בעל בית או בעל מפעל פלוניים; לא קיימה הרשות המקומית את ההוראה תוך הזמן שנקבע בה, רשאית רשות מוסמכת להשתמש לצרכי ביצוע ההוראה באותה סמכות במקומה של הרשות המקומית."
0,"בסעיף זה, ”הגדלה“ – לרבות התקנת מערכת אוורור וסינון."
0,"דיירי בית ובעל מפעל חייבים לפנות, כל אחד מתוך המקלט של הבית או המפעל, את כל המיטלטלין שבו – למעט המיטלטלין שלפי דיני ההתגוננות האזרחית חובה, או מותר, להחזיקם – לשמור על הנקיון בו ולהחזיקו במצב המאפשר את השימוש בו בכל עת כמחסה מפני התקפה."
0,"השתמש אדם במקלט מכוח רשיון לפי, יחולו החובות לפי סעיף קטן (א) על בעל הרשיון; אולם בכפוף לתנאי הרשיון ולאמורמותר לו להחזיק במקלט את המיטלטלין הדרושים לצורך המטרה שלמענה ניתן לו הרשיון."
0,"היו מיטלטלין שבמקלט שייכים לאדם שאינו דייר מדיירי הבית או בעל המפעל ולא בעל רשיון כאמור בסעיף קטן (ב), תחול החובה לפנותם גם עליו."
0,"לא פונה מקלט ממיטלטלין בידי החייב בפינוים לפי סעיף זה, רשאים הרשות המקומית או עובד מעובדיה שראש הרשות הסמיכו לכך לפנותם מתוך המקלט, לאחר שניתנה לחייב הודעה על כך בכתב 15 ימים לפחות לפני המעשה; הפינוי שביצעו הרשות המקומית או עובד מעובדיה כאמור אינו גורע מאחריותו הפלילית והאזרחית של החייב בפינוי."
0,"במיטלטלין שפונו מהמקלט ינהגו לפי; אולם הסמכות של ראש הג""א לפיו תהא גם לראש הרשות המקומית, למזכיר, לגזבר או למהנדס של הרשות, אם ראש הרשות הסמיכם לכך, וברשות שאיננה מועצה אזורית – גם לסגנו, ובמועצה אזורית – גם לסגן ראש הרשות שיקבע ראש הרשות."
0,"היו בבית אחד כמה דיירים או היו במבנה אחד כמה מפעלים, והבית או המבנה אינם רשומים כבית משותף, יתחלקו ההוצאות הכרוכות בקיום חובת ההחזקה של המקלט, באין הסכם על כך, לפי הוראות אלה:"
0,"בבית – בין הדיירים שבו, לפי מספר החדרים שבכל דירה;"
0,"במפעלים – בין בעליהם, לפי מספר העובדים המועסקים אצל כל אחד מהם בשעת קיום החובה."
0,"לענין סעיף זה דינו של בעל בית הגר בעצמו בביתו או בחלק ממנו או המחזיק בו בפועל, כדין דייר."
0,"היה המקום, שנמסרה עליו הודעה לפיאו הוראה לפי, קרקע פנויה, אין במסירת ההודעה או ההוראה כדי למנוע הקמת בית או מפעל באותו מקום, ובלבד שנתקבל רשיון הבניה הדרוש לכך, ומקבל הרשיון מסר על קבלתו הודעה בכתב לרשות המקומית."
0,"שר הבטחון, באישור ועדת החוץ והבטחון של הכנסת, רשאי לקבוע בתקנות כי מפקד הגא מחוזי רשאי לקרוא סוגי בני אדם לחפירת תעלות להתגוננות אזרחית ולקבוע בהן תנאים לקריאה זו; מי שנקרא כאמור ונפגע תוך כדי מילוי חובתו ועקב מילוי החובה, דינו כדין נפגע ספר כמשמעותו, ודין הפגיעה כדין פגיעת ספר כמשמעותה; מי שנקרא כאמור ונפגע ביום כ""ו באייר תשכ""ז (5 ביוני 1967) או לאחר מכן תוך כדי מילוי חובתו ועקב מילויה, דינו כדין נפגע לפי, והוראותיחולו לגביו ולגבי התלויים בו."
0,"הוראות שר הבטחון על פי תקנות לפי סעיף קטן (א) וקריאה לחפירת תעלות כאמור בו אינן טעונות פרסום ברשומות, ובלבד שיובאו לידיעת הנוגעים בדבר בכל דרך של פרסום הנראית למפקד הגא מחוזי."
0,"מקלט בבית, במפעל או במבנה אחר, וכן מקלט ציבורי ומחסה ציבורי, שההיתר לגביו ניתן לאחר י""ג בניסן התשס""ז (1 באפריל 2007) (להלן – המועד הקובע), לרבות הנתיב ודרך הגישה אליו (בסעיף זה – מקלט) יהיו נגישים לאנשים עם מוגבלות, בהתאם להוראות שיקבע שר הביטחון לפי סעיף זה וברוח עקרונות היסוד ומטרותיו של חוק שוויון זכויות לאנשים עם מוגבלות."
0,"שר הביטחון יקבע את התאמות הנגישות הנדרשות כדי לאפשר לאדם עם מוגבלות נגישות למקלט ובמקלט, באופן סביר, בהתחשב בתקן הישראלי ובהוראות; בתקנות לפי סעיף קטן זה רשאי השר לקבוע פטור מלא או חלקי, ובכלל זה דרישות מופחתות, לסוגי מקרים, לענין התאמה מסוימת שעלותה גבוהה, אם ביצוע ההתאמה תטיל נטל כבד מדי, בהתחשב בין השאר, בכל אחד מאלה –"
0,גודל המקלט או המבנה שבו הוא מוקם;
0,סוג הבית או המבנה וכן מספרם של בני האדם הרגילים לבקר בו;
0,"היות המקלט או המבנה שבו הוא נמצא חלק ממבנה קיים או תוספת למבנה קיים; ובלבד שיינתן מענה חלופי הולם ונגיש לאנשים עם מוגבלות באותו מבנה, ולענין מקלט שנבנה במבנה שהיה קיים לפני המועד הקובע יינתן מענה חליפי באותו מבנה או במבנה סמוך אליו, ובלבד שאפשרות ההגעה למקלט החליפי הסמוך אינן מכבידות על אדם עם מוגבלות."
0,"תקנות לפי סעיף זה ייקבעו לאחר התייעצות עם שר הפנים, הנציבות וארגונים העוסקים בקידום זכויותיהם של אנשים עם מוגבלות, באישור ועדת העבודה הרווחה והבריאות של הכנסת, ובהתאם לעקרונות היסוד, מטרותיו והוראותיו של; תקנות ראשונות לפי סעיף קטן (ג) יוגשו לאישור ועדת העבודה הרווחה והבריאות של הכנסת לא יאוחר מיום ג׳ באייר התשס""ו (1 במאי 2006)."
0,"תקנות לפי סעיף זה יותקנו בהסכמת שר האוצר, ואולם לא נתן שר האוצר את הסכמתו, יועבר הענין להכרעת הממשלה."
0,"מי שחייב בהתקנת התאמה לפי סעיפים קטנים (ב) ו־(ג) יהיה פטור מביצוע אותה התאמה אם קבעה הרשות המוסמכת, לאחר התייעצות עם מורשה לנגישות מבנים תשתיות וסביבה, אחד מאלה –"
0,"הפטור מתחייב כדי למנוע פגיעה מהותית באופיו המיוחד של המקום שבו נמצא המקלט, עקב ייחודו בשל ערכי ארכיאולוגיה או טבע;"
0,מתקיימת הוראה מהוראות הפטור המנויות.
0,"קבעה הרשות המוסמכת פטור כאמור בפסקה (1), תורה על ביצוע התאמות נגישות חלופיות שהן סבירות בנסיבות הענין, ובלבד שאין בהוראות החלופיות הכבדה על אדם עם מוגבלות."
0,"בלי לגרוע מהוראות חוק זה, על הוראות סעיף זה יחולו, לרבות בדבר סמכות בית המשפט לפסוק פיצוי בלא הוכחת נזק כאמור, ואולםלא יחולו כנגד בעלי דירות מגורים והמתגוררים בהן."
0,"לא ישתמש אדם במקלט למטרה אחרת מאשר לחסות בו בשעת התקפה, אלא על פי רשיון מאת הרשות המוסמכת."
0,"מקום שנועד לשמש מקלט על פי כל חיקוק לא יעמידנו אדם ללא רשיון הרשות המוסמכת לרשותו של אחר, בדרך של מכירה, שכירות או הרשאה או בכל דרך אחרת, אם הוא יודע או יכול לדעת בנסיבות הענין שהמקום ישמש בידי האחר שלא על מנת לחסות בו בשעת התקפה בלבד, אלא אם כן השימוש האחר הותר על ידי הרשות המוסמכת לפי סעיף זה."
0,"תהא זו הגנה טובה לאדם הנאשם בעבירה על סעיף קטן (ב), אם יוכיח שערך מסמך בכתב על העסקה שמכוחה הועמד המקום לרשותו של אחר, שפירש בו כי המקום נועד לשמש למקלט וכי כל שימוש אחר בו אסור זולת על פי רשיון הרשות המוסמכת ושהמסמך או כפל ממנו נמסר לאדם האחר לפני שהמקום הועמד לרשותו."
0,"הסכם להעמיד מקלט לרשותו של אחר בניגוד לאיסור שבסעיף קטן (ב) – בטל, וכל צד להסכם חייב להחזיר את מה שקיבל מכוח ההסכם, או אם לא ניתן להחזירו בעין, את שוויו; אולם אם היה אותו הסכם חלק בלבד של עסקה, רשאי בית המשפט, אם ראה שהחלקים האחרים של העסקה ניתנים להפרדה, לקיים את החלקים של העסקה שאין בהם הפרת האיסור שבסעיף קטן (ב), הכל בתנאים שבית המשפט יראה לצודק בנסיבות הענין."
0,"לא יהרוס אדם מקלט, אלא על פי רשיון מאת הרשות המוסמכת."
0,"המחזיק במקום שהוא מקלט, חייב בשעת התקפה לאפשר לכל אדם הנמצא סמוך למקום להיכנס למקלט ולשהות בו כל שעת ההתקפה."
0,"ראש הגא רשאי לקבוע הוראות בדבר אופן השימוש במקלט ציבורי או במחסה ציבורי, וכללי ההתנהגות של בני אדם הנמצאים בהם לשם מחסה. הוראות אלה אין חובה לפרסמן ברשומות, אלא יוצגו באופן הנראה לעין בכניסה למקום או בתוך המקום שעליו הן חלות."
0,"המחזיק במקום שצריך, לדעת הרשות המקומית, לשמש מקלט לבית, חייב לאפשר את התקנת המקלט."
0,"היתה הרשות המקומית סבורה, שאין להתקין את המקלט האמור אלא לאחר פינוי המקום, רשאית הרשות המקומית להורות בכתב למחזיק המקום לפנותו תוך זמן שתקבע, ובלבד שלא תקבע פחות מחמישה עשר יום מיום מסירת ההוראה. בעת מצב מיוחד בעורף יהא דינה של הוראת פינוי כאמור, לכל דבר, כדין פסק דין פינוי של בית משפט השלום שאינו ניתן לערעור עוד."
